suburb_full_name,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,rownumber,hex_long,hex_lat,hex_id,long,lat,point_id,poly_type,sal_code_2021,sal_name_2021,median_rent_weekly,tot_p_m,tot_p_f,tot_p_p,region,incident_counts,incident_rate,safety,affordability,index,text,log10_incident_rate,log10_median_rent_weekly,group,power10_incident_rate,power10_median_rent_weekly
Monomeith,145.5339319759618,-38.21161092236948,Melbourne,144.97149505660184,-37.824911565733856,65433.1751117266,130.93841230751835,506,145.52687639095694,-38.205209408160954,16074,145.52687639095694,-38.21675641354474,1,hex,SAL21731,Monomeith,173,41,40,75,Southern Region,12,16,6.642728904847395,0.8976660682226212,4.344703770197485,"Monomeith 
Population: 75 
Incident Rate: 16 
Median Weekly Rent: 173 
Index: 4.34",1.2041199826559248,2.2380461031287955,Cheap Risk,16,173.00000000000003
Monomeith,145.5339319759618,-38.21161092236948,Melbourne,144.97149505660184,-37.824911565733856,65433.1751117266,130.93841230751835,506,145.52687639095694,-38.205209408160954,16074,145.53687639095693,-38.21098291085285,2,hex,SAL21731,Monomeith,173,41,40,75,Southern Region,12,16,6.642728904847395,0.8976660682226212,4.344703770197485,"Monomeith 
Population: 75 
Incident Rate: 16 
Median Weekly Rent: 173 
Index: 4.34",1.2041199826559248,2.2380461031287955,Cheap Risk,16,173.00000000000003
Monomeith,145.5339319759618,-38.21161092236948,Melbourne,144.97149505660184,-37.824911565733856,65433.1751117266,130.93841230751835,506,145.52687639095694,-38.205209408160954,16074,145.53687639095693,-38.19943590546906,3,hex,SAL21731,Monomeith,173,41,40,75,Southern Region,12,16,6.642728904847395,0.8976660682226212,4.344703770197485,"Monomeith 
Population: 75 
Incident Rate: 16 
Median Weekly Rent: 173 
Index: 4.34",1.2041199826559248,2.2380461031287955,Cheap Risk,16,173.00000000000003
Monomeith,145.5339319759618,-38.21161092236948,Melbourne,144.97149505660184,-37.824911565733856,65433.1751117266,130.93841230751835,506,145.52687639095694,-38.205209408160954,16074,145.52687639095694,-38.193662402777164,4,hex,SAL21731,Monomeith,173,41,40,75,Southern Region,12,16,6.642728904847395,0.8976660682226212,4.344703770197485,"Monomeith 
Population: 75 
Incident Rate: 16 
Median Weekly Rent: 173 
Index: 4.34",1.2041199826559248,2.2380461031287955,Cheap Risk,16,173.00000000000003
Monomeith,145.5339319759618,-38.21161092236948,Melbourne,144.97149505660184,-37.824911565733856,65433.1751117266,130.93841230751835,506,145.52687639095694,-38.205209408160954,16074,145.51687639095695,-38.19943590546906,5,hex,SAL21731,Monomeith,173,41,40,75,Southern Region,12,16,6.642728904847395,0.8976660682226212,4.344703770197485,"Monomeith 
Population: 75 
Incident Rate: 16 
Median Weekly Rent: 173 
Index: 4.34",1.2041199826559248,2.2380461031287955,Cheap Risk,16,173.00000000000003
Monomeith,145.5339319759618,-38.21161092236948,Melbourne,144.97149505660184,-37.824911565733856,65433.1751117266,130.93841230751835,506,145.52687639095694,-38.205209408160954,16074,145.51687639095695,-38.21098291085285,6,hex,SAL21731,Monomeith,173,41,40,75,Southern Region,12,16,6.642728904847395,0.8976660682226212,4.344703770197485,"Monomeith 
Population: 75 
Incident Rate: 16 
Median Weekly Rent: 173 
Index: 4.34",1.2041199826559248,2.2380461031287955,Cheap Risk,16,173.00000000000003
Mont Albert,145.10778442816635,-37.8177118618473,Melbourne,144.97149505660184,-37.824911565733856,12026.239418907746,86.13224021775648,102,145.09687639095694,-37.806837722420106,20422,145.09687639095694,-37.818384727803895,1,hex,SAL21732,Mont Albert,519,2526,2826,5343,Inner South East Region,217,4.061388732921579,56.732495511669654,84.20107719928187,67.71992818671454,"Mont Albert 
Population: 5343 
Incident Rate: 4.06 
Median Weekly Rent: 519 
Index: 67.72",0.6086745596656236,2.7151673578484576,Premium Safe,4.061388732921579,518.9999999999998
Mont Albert,145.10778442816635,-37.8177118618473,Melbourne,144.97149505660184,-37.824911565733856,12026.239418907746,86.13224021775648,102,145.09687639095694,-37.806837722420106,20422,145.10687639095693,-37.812611225112,2,hex,SAL21732,Mont Albert,519,2526,2826,5343,Inner South East Region,217,4.061388732921579,56.732495511669654,84.20107719928187,67.71992818671454,"Mont Albert 
Population: 5343 
Incident Rate: 4.06 
Median Weekly Rent: 519 
Index: 67.72",0.6086745596656236,2.7151673578484576,Premium Safe,4.061388732921579,518.9999999999998
Mont Albert,145.10778442816635,-37.8177118618473,Melbourne,144.97149505660184,-37.824911565733856,12026.239418907746,86.13224021775648,102,145.09687639095694,-37.806837722420106,20422,145.10687639095693,-37.80106421972821,3,hex,SAL21732,Mont Albert,519,2526,2826,5343,Inner South East Region,217,4.061388732921579,56.732495511669654,84.20107719928187,67.71992818671454,"Mont Albert 
Population: 5343 
Incident Rate: 4.06 
Median Weekly Rent: 519 
Index: 67.72",0.6086745596656236,2.7151673578484576,Premium Safe,4.061388732921579,518.9999999999998
Mont Albert,145.10778442816635,-37.8177118618473,Melbourne,144.97149505660184,-37.824911565733856,12026.239418907746,86.13224021775648,102,145.09687639095694,-37.806837722420106,20422,145.09687639095694,-37.795290717036316,4,hex,SAL21732,Mont Albert,519,2526,2826,5343,Inner South East Region,217,4.061388732921579,56.732495511669654,84.20107719928187,67.71992818671454,"Mont Albert 
Population: 5343 
Incident Rate: 4.06 
Median Weekly Rent: 519 
Index: 67.72",0.6086745596656236,2.7151673578484576,Premium Safe,4.061388732921579,518.9999999999998
Mont Albert,145.10778442816635,-37.8177118618473,Melbourne,144.97149505660184,-37.824911565733856,12026.239418907746,86.13224021775648,102,145.09687639095694,-37.806837722420106,20422,145.08687639095695,-37.80106421972821,5,hex,SAL21732,Mont Albert,519,2526,2826,5343,Inner South East Region,217,4.061388732921579,56.732495511669654,84.20107719928187,67.71992818671454,"Mont Albert 
Population: 5343 
Incident Rate: 4.06 
Median Weekly Rent: 519 
Index: 67.72",0.6086745596656236,2.7151673578484576,Premium Safe,4.061388732921579,518.9999999999998
Mont Albert,145.10778442816635,-37.8177118618473,Melbourne,144.97149505660184,-37.824911565733856,12026.239418907746,86.13224021775648,102,145.09687639095694,-37.806837722420106,20422,145.08687639095695,-37.812611225112,6,hex,SAL21732,Mont Albert,519,2526,2826,5343,Inner South East Region,217,4.061388732921579,56.732495511669654,84.20107719928187,67.71992818671454,"Mont Albert 
Population: 5343 
Incident Rate: 4.06 
Median Weekly Rent: 519 
Index: 67.72",0.6086745596656236,2.7151673578484576,Premium Safe,4.061388732921579,518.9999999999998
Mont Albert North,145.1107451077733,-37.803361245285444,Melbourne,144.97149505660184,-37.824911565733856,12492.649282973633,78.87357047194072,108,145.10687639095696,-37.8241582304958,20233,145.10687639095696,-37.83570523587959,1,hex,SAL21733,Mont Albert North,576,2855,3195,6057,Eastern Region,135,2.2288261515601784,84.38061041292639,93.35727109515261,87.97127468581687,"Mont Albert North 
Population: 6057 
Incident Rate: 2.23 
Median Weekly Rent: 576 
Index: 87.97",0.34807619483170443,2.760422483423212,Premium Safe,2.2288261515601784,575.9999999999998
Mont Albert North,145.1107451077733,-37.803361245285444,Melbourne,144.97149505660184,-37.824911565733856,12492.649282973633,78.87357047194072,108,145.10687639095696,-37.8241582304958,20233,145.11687639095695,-37.82993173318769,2,hex,SAL21733,Mont Albert North,576,2855,3195,6057,Eastern Region,135,2.2288261515601784,84.38061041292639,93.35727109515261,87.97127468581687,"Mont Albert North 
Population: 6057 
Incident Rate: 2.23 
Median Weekly Rent: 576 
Index: 87.97",0.34807619483170443,2.760422483423212,Premium Safe,2.2288261515601784,575.9999999999998
Mont Albert North,145.1107451077733,-37.803361245285444,Melbourne,144.97149505660184,-37.824911565733856,12492.649282973633,78.87357047194072,108,145.10687639095696,-37.8241582304958,20233,145.11687639095695,-37.8183847278039,3,hex,SAL21733,Mont Albert North,576,2855,3195,6057,Eastern Region,135,2.2288261515601784,84.38061041292639,93.35727109515261,87.97127468581687,"Mont Albert North 
Population: 6057 
Incident Rate: 2.23 
Median Weekly Rent: 576 
Index: 87.97",0.34807619483170443,2.760422483423212,Premium Safe,2.2288261515601784,575.9999999999998
Mont Albert North,145.1107451077733,-37.803361245285444,Melbourne,144.97149505660184,-37.824911565733856,12492.649282973633,78.87357047194072,108,145.10687639095696,-37.8241582304958,20233,145.10687639095696,-37.81261122511201,4,hex,SAL21733,Mont Albert North,576,2855,3195,6057,Eastern Region,135,2.2288261515601784,84.38061041292639,93.35727109515261,87.97127468581687,"Mont Albert North 
Population: 6057 
Incident Rate: 2.23 
Median Weekly Rent: 576 
Index: 87.97",0.34807619483170443,2.760422483423212,Premium Safe,2.2288261515601784,575.9999999999998
Mont Albert North,145.1107451077733,-37.803361245285444,Melbourne,144.97149505660184,-37.824911565733856,12492.649282973633,78.87357047194072,108,145.10687639095696,-37.8241582304958,20233,145.09687639095696,-37.8183847278039,5,hex,SAL21733,Mont Albert North,576,2855,3195,6057,Eastern Region,135,2.2288261515601784,84.38061041292639,93.35727109515261,87.97127468581687,"Mont Albert North 
Population: 6057 
Incident Rate: 2.23 
Median Weekly Rent: 576 
Index: 87.97",0.34807619483170443,2.760422483423212,Premium Safe,2.2288261515601784,575.9999999999998
Mont Albert North,145.1107451077733,-37.803361245285444,Melbourne,144.97149505660184,-37.824911565733856,12492.649282973633,78.87357047194072,108,145.10687639095696,-37.8241582304958,20233,145.09687639095696,-37.82993173318769,6,hex,SAL21733,Mont Albert North,576,2855,3195,6057,Eastern Region,135,2.2288261515601784,84.38061041292639,93.35727109515261,87.97127468581687,"Mont Albert North 
Population: 6057 
Incident Rate: 2.23 
Median Weekly Rent: 576 
Index: 87.97",0.34807619483170443,2.760422483423212,Premium Safe,2.2288261515601784,575.9999999999998
Montmorency,145.12527495020697,-37.71902034253281,Melbourne,144.97149505660184,-37.824911565733856,17936.038561801233,48.89279875126682,175,145.12687639095697,-37.72023518204166,21374,145.12687639095697,-37.73178218742545,1,hex,SAL21735,Montmorency,484,4787,5197,9989,Northern Region,174,1.7419161077184904,92.10053859964094,71.27468581687613,83.77019748653501,"Montmorency 
Population: 9989 
Incident Rate: 1.74 
Median Weekly Rent: 484 
Index: 83.77",0.24102723515369595,2.6848453616444123,Premium Safe,1.7419161077184904,483.99999999999983
Montmorency,145.12527495020697,-37.71902034253281,Melbourne,144.97149505660184,-37.824911565733856,17936.038561801233,48.89279875126682,175,145.12687639095697,-37.72023518204166,21374,145.13687639095696,-37.72600868473356,2,hex,SAL21735,Montmorency,484,4787,5197,9989,Northern Region,174,1.7419161077184904,92.10053859964094,71.27468581687613,83.77019748653501,"Montmorency 
Population: 9989 
Incident Rate: 1.74 
Median Weekly Rent: 484 
Index: 83.77",0.24102723515369595,2.6848453616444123,Premium Safe,1.7419161077184904,483.99999999999983
Montmorency,145.12527495020697,-37.71902034253281,Melbourne,144.97149505660184,-37.824911565733856,17936.038561801233,48.89279875126682,175,145.12687639095697,-37.72023518204166,21374,145.13687639095696,-37.71446167934977,3,hex,SAL21735,Montmorency,484,4787,5197,9989,Northern Region,174,1.7419161077184904,92.10053859964094,71.27468581687613,83.77019748653501,"Montmorency 
Population: 9989 
Incident Rate: 1.74 
Median Weekly Rent: 484 
Index: 83.77",0.24102723515369595,2.6848453616444123,Premium Safe,1.7419161077184904,483.99999999999983
Montmorency,145.12527495020697,-37.71902034253281,Melbourne,144.97149505660184,-37.824911565733856,17936.038561801233,48.89279875126682,175,145.12687639095697,-37.72023518204166,21374,145.12687639095697,-37.70868817665787,4,hex,SAL21735,Montmorency,484,4787,5197,9989,Northern Region,174,1.7419161077184904,92.10053859964094,71.27468581687613,83.77019748653501,"Montmorency 
Population: 9989 
Incident Rate: 1.74 
Median Weekly Rent: 484 
Index: 83.77",0.24102723515369595,2.6848453616444123,Premium Safe,1.7419161077184904,483.99999999999983
Montmorency,145.12527495020697,-37.71902034253281,Melbourne,144.97149505660184,-37.824911565733856,17936.038561801233,48.89279875126682,175,145.12687639095697,-37.72023518204166,21374,145.11687639095697,-37.71446167934977,5,hex,SAL21735,Montmorency,484,4787,5197,9989,Northern Region,174,1.7419161077184904,92.10053859964094,71.27468581687613,83.77019748653501,"Montmorency 
Population: 9989 
Incident Rate: 1.74 
Median Weekly Rent: 484 
Index: 83.77",0.24102723515369595,2.6848453616444123,Premium Safe,1.7419161077184904,483.99999999999983
Montmorency,145.12527495020697,-37.71902034253281,Melbourne,144.97149505660184,-37.824911565733856,17936.038561801233,48.89279875126682,175,145.12687639095697,-37.72023518204166,21374,145.11687639095697,-37.72600868473356,6,hex,SAL21735,Montmorency,484,4787,5197,9989,Northern Region,174,1.7419161077184904,92.10053859964094,71.27468581687613,83.77019748653501,"Montmorency 
Population: 9989 
Incident Rate: 1.74 
Median Weekly Rent: 484 
Index: 83.77",0.24102723515369595,2.6848453616444123,Premium Safe,1.7419161077184904,483.99999999999983
Montrose,145.3468794450345,-37.81275224367761,Melbourne,144.97149505660184,-37.824911565733856,33079.51911634305,87.53685162449321,321,145.31687639095693,-37.806837722420106,20433,145.31687639095693,-37.818384727803895,1,hex,SAL21736,Montrose (Vic.),420,3661,3790,7451,Eastern Region,183,2.456046168299557,80.43087971274686,37.881508078994614,63.41113105924596,"Montrose 
Population: 7451 
Incident Rate: 2.46 
Median Weekly Rent: 420 
Index: 63.41",0.39023652633284395,2.6232492903979003,Underrated,2.456046168299557,419.9999999999999
Montrose,145.3468794450345,-37.81275224367761,Melbourne,144.97149505660184,-37.824911565733856,33079.51911634305,87.53685162449321,321,145.31687639095693,-37.806837722420106,20433,145.32687639095693,-37.812611225112,2,hex,SAL21736,Montrose (Vic.),420,3661,3790,7451,Eastern Region,183,2.456046168299557,80.43087971274686,37.881508078994614,63.41113105924596,"Montrose 
Population: 7451 
Incident Rate: 2.46 
Median Weekly Rent: 420 
Index: 63.41",0.39023652633284395,2.6232492903979003,Underrated,2.456046168299557,419.9999999999999
Montrose,145.3468794450345,-37.81275224367761,Melbourne,144.97149505660184,-37.824911565733856,33079.51911634305,87.53685162449321,321,145.31687639095693,-37.806837722420106,20433,145.32687639095693,-37.80106421972821,3,hex,SAL21736,Montrose (Vic.),420,3661,3790,7451,Eastern Region,183,2.456046168299557,80.43087971274686,37.881508078994614,63.41113105924596,"Montrose 
Population: 7451 
Incident Rate: 2.46 
Median Weekly Rent: 420 
Index: 63.41",0.39023652633284395,2.6232492903979003,Underrated,2.456046168299557,419.9999999999999
Montrose,145.3468794450345,-37.81275224367761,Melbourne,144.97149505660184,-37.824911565733856,33079.51911634305,87.53685162449321,321,145.31687639095693,-37.806837722420106,20433,145.31687639095693,-37.795290717036316,4,hex,SAL21736,Montrose (Vic.),420,3661,3790,7451,Eastern Region,183,2.456046168299557,80.43087971274686,37.881508078994614,63.41113105924596,"Montrose 
Population: 7451 
Incident Rate: 2.46 
Median Weekly Rent: 420 
Index: 63.41",0.39023652633284395,2.6232492903979003,Underrated,2.456046168299557,419.9999999999999
Montrose,145.3468794450345,-37.81275224367761,Melbourne,144.97149505660184,-37.824911565733856,33079.51911634305,87.53685162449321,321,145.31687639095693,-37.806837722420106,20433,145.30687639095694,-37.80106421972821,5,hex,SAL21736,Montrose (Vic.),420,3661,3790,7451,Eastern Region,183,2.456046168299557,80.43087971274686,37.881508078994614,63.41113105924596,"Montrose 
Population: 7451 
Incident Rate: 2.46 
Median Weekly Rent: 420 
Index: 63.41",0.39023652633284395,2.6232492903979003,Underrated,2.456046168299557,419.9999999999999
Montrose,145.3468794450345,-37.81275224367761,Melbourne,144.97149505660184,-37.824911565733856,33079.51911634305,87.53685162449321,321,145.31687639095693,-37.806837722420106,20433,145.30687639095694,-37.812611225112,6,hex,SAL21736,Montrose (Vic.),420,3661,3790,7451,Eastern Region,183,2.456046168299557,80.43087971274686,37.881508078994614,63.41113105924596,"Montrose 
Population: 7451 
Incident Rate: 2.46 
Median Weekly Rent: 420 
Index: 63.41",0.39023652633284395,2.6232492903979003,Underrated,2.456046168299557,419.9999999999999
Moonee Ponds,144.9214352321965,-37.765612777954324,Melbourne,144.97149505660184,-37.824911565733856,7922.089356018626,-33.69147287226215,53,144.92687639095695,-37.754876198193045,20984,144.92687639095695,-37.766423203576835,1,hex,SAL21742,Moonee Ponds,461,8446,9072,17520,Western Region,1398,7.979452054794521,19.928186714542196,57.809694793536806,35.080789946140044,"Moonee Ponds 
Population: 17520 
Incident Rate: 7.98 
Median Weekly Rent: 461 
Index: 35.08",0.9019730695776007,2.663700925389648,Overpriced,7.979452054794521,460.99999999999983
Moonee Ponds,144.9214352321965,-37.765612777954324,Melbourne,144.97149505660184,-37.824911565733856,7922.089356018626,-33.69147287226215,53,144.92687639095695,-37.754876198193045,20984,144.93687639095694,-37.76064970088494,2,hex,SAL21742,Moonee Ponds,461,8446,9072,17520,Western Region,1398,7.979452054794521,19.928186714542196,57.809694793536806,35.080789946140044,"Moonee Ponds 
Population: 17520 
Incident Rate: 7.98 
Median Weekly Rent: 461 
Index: 35.08",0.9019730695776007,2.663700925389648,Overpriced,7.979452054794521,460.99999999999983
